time,f0,VUV,NAQ,QOQ,H1H2,PSP,MDQ,peakSlope,MCEP_0,MCEP_1,MCEP_2,MCEP_3,MCEP_4,MCEP_5,MCEP_6,MCEP_7,MCEP_8,MCEP_9,MCEP_10,MCEP_11,MCEP_12,MCEP_13,MCEP_14,MCEP_15,MCEP_16,MCEP_17,MCEP_18,MCEP_19,MCEP_20,MCEP_21,MCEP_22,MCEP_23,MCEP_24,F1,F2,F3,F4,F5,VAD
1.125,221.5,1,0.122092707,0.3194002,-8.257563053,0.108799353,0.063659551,-0.479071584,-8.636402741,4.982924667,-0.99485696,-0.141669138,0.444420895,0.209196015,-0.685529677,0.289127261,-0.293964611,-0.348383842,0.545963557,-0.436577092,0.2935002,-0.206302671,-0.11367001,0.541204571,-0.4099847,0.194630441,0.191857903,-0.325585027,-0.028161229,0.287056847,-0.191710046,-0.152145115,0.343187119,2316.619504,4737,6632,10135.64036,12290.41883,0.361406493
1.135,221,1,0.058782818,0.209516263,-5.661885039,0.212730091,0.108506421,-0.482542552,-8.645549013,5.08978626,-0.949778261,-0.100953414,0.424158617,0.203370379,-0.640611941,0.226242707,-0.219400263,-0.300866097,0.376427607,-0.328256594,0.337429658,-0.26303423,-0.100609066,0.480501514,-0.393740263,0.250264862,0.149200425,-0.406701748,0.096373649,0.286842349,-0.251358136,-0.138455294,0.333277529,2283,4697.092078,6636.54909,10051.98958,12282.8914,0.361272112
1.145,220.5,1,0.119408217,0.324001555,-4.511699296,0.120224229,0.059320522,-0.488978232,-8.56126717,5.066537113,-1.046362776,0.28281098,0.291988544,-0.089869732,-0.186602286,0.074262933,-0.296045334,-0.127210251,0.160309161,-0.207098211,0.344017862,-0.316611225,-0.086168358,0.370913839,-0.259987464,0.202139475,0.120768469,-0.35614254,0.131698885,0.20985212,-0.215183101,-0.108660811,0.241814864,2283,4544,6645.597692,10125.10345,12304.29884,0.361245554
1.155,219.5,1,0.106550423,0.3819585,-1.619841482,0.262125896,0.064335491,-0.497649396,-8.398041775,4.616106276,-0.928865218,0.760345799,0.013614635,-0.177000636,-0.02935618,-0.003334606,-0.295066544,-0.098195078,0.07609708,0.004677899,0.155336091,-0.252279532,-0.013482474,0.12199708,-0.038386346,0.105305938,0.065199525,-0.215652843,0.076709858,0.104522987,-0.10033804,-0.02432926,0.066172842,1965.919369,4127.912185,6626.826427,10153.96183,12212.43393,0.357526991
1.165,218.5,1,0.110624649,0.373068731,1.314872777,0.144338791,0.061277347,-0.463959362,-7.978647598,3.551164959,-0.630271989,1.54054916,-0.553404271,0.104554794,-0.307875977,0.152318703,-0.264964581,-0.089648755,0.143497448,0.010194916,0.110506367,-0.168167084,-0.009303007,-0.137008066,0.183700688,0.007039357,0.009411315,-0.113460583,0.124735958,-0.071276504,-0.037537219,0.135978277,-0.099215833,560,2283,6522.274214,10132.58615,12014.72764,0.352093632
1.175,217.5,1,0.098538233,0.387804538,2.95394639,0.226441634,0.143522358,-0.403833477,-7.750534645,2.987878991,-0.656673233,1.887497026,-0.880794961,0.250903516,-0.312510976,0.177998347,-0.315592785,0.105788001,0.164056217,-0.158414251,0.085128913,0.009856041,-0.051948591,-0.218930685,0.193764451,-0.084526132,0.095548322,-0.03028745,0.087921562,-0.117201424,-0.07169409,0.145814835,-0.021944681,542.5817975,2831.67338,5948.853512,9796.805075,11904.45185,0.351970159
1.185,216.5,1,0.10895452,0.432166758,4.924059507,0.163854825,0.105943172,-0.379732101,-7.716800382,2.367245836,-0.530777229,1.981107201,-0.997372715,0.493808511,-0.278628011,0.177947836,-0.438932726,0.274947874,0.147179783,-0.095487401,0.094003563,-0.070299041,-0.060118729,-0.194726806,0.067302889,-0.019391481,0.099005142,-0.071974221,0.102367787,0.045177203,-0.122496778,-0.02895141,-0.040521632,461.7438489,5697.891862,7330.743849,9905,11886,0.321418586
1.195,215.5,1,0.069827862,0.31718216,3.9083348,0.122197664,0.082229285,-0.333727028,-7.726198725,1.718593959,-0.49993818,2.160210804,-1.017241844,0.597959762,-0.356910694,0.211665124,-0.50941872,0.362746693,-0.001693794,-0.033133143,0.160168324,-0.044658719,-0.121801543,-0.251497028,-0.019426332,0.059128077,0.214430797,-0.107070008,0.04248207,0.070639199,-0.1127634,-0.033604115,-0.017301494,517,5839.572885,7624.689054,9902.090847,11856.21582,0.293485047
1.205,214,1,0.101883639,0.343181961,11.63722718,0.207473012,0.155333698,-0.269836242,-7.811439774,1.17922531,-0.811216823,2.043502095,-1.333292631,0.301401925,-0.614159809,0.057985254,-0.65698119,0.3070457,-0.101479256,0.133494681,0.189863544,0.169473491,0.050086319,-0.199613523,0.006410396,0.018170871,0.051404417,-0.150065902,0.187067866,0.022216237,-0.045673309,-0.044252784,0.014918184,492.3315816,6276.935484,9078.863839,9884,11629.92835,0.282932439
1.215,212.5,1,0.031582424,0.294754688,6.37162619,0.251900025,0.113444527,-0.225778239,-7.932645971,1.219908485,-0.471568336,1.984567914,-1.274243876,0.513985839,-0.526042054,0.153153528,-0.538456651,0.382694377,-0.222640348,0.104177788,0.227801189,0.121274719,0.013799439,-0.129584774,0.079702065,-0.022311875,-0.045392159,-0.123822996,0.137050584,-0.00812386,0.038171138,-0.065175759,0.017198677,345.461807,6361.957296,8699.94719,9766.828099,11372.89324,0.282867168
1.225,215,0,0.028713311,0.087150961,0,0.353297842,0.081178291,-0.196106471,-8.063330295,1.736372696,-0.137195728,2.101719643,-1.10961402,0.722935941,-0.4616361,0.273730271,-0.265188218,0.256571157,-0.137726793,0.03663744,0.143555647,0.006157126,0.080900969,-0.272391867,0.034269014,-0.109524626,-0.020582193,-0.071367237,0.145947621,0.029045426,0.046424628,-0.065849876,-0.004755862,510.2134654,6451.573069,7386,8869.703019,11594.53128,0.293230582
1.235,218.5,0,0.013015512,0.085518334,0,0.434459963,0.112783965,-0.193705578,-8.252958534,1.791653834,-0.028706304,1.911895401,-1.228029486,0.809425459,-0.198589134,0.37090589,-0.313286609,0.140157123,-0.0809925,-0.093223857,0.04370549,-0.017543399,0.194817709,-0.153229109,0.002205714,-0.02562231,0.084685154,-0.109979717,0.030823264,0.018532968,0.071539978,-0.051644058,-0.029356671,446.0458279,6628.099925,7444.053178,8850,11850.95188,0.292946874
1.245,275.5,1,0.0747859,0.29087153,1.964086569,0.220920907,0.12063922,-0.21562867,-8.697987582,2.376300126,-0.328670353,1.594073067,-1.496101943,0.253249,-0.368659993,0.298080678,0.174659554,-0.286992076,-0.135902444,-0.048021896,0.089351304,-0.110798199,0.039772882,0.028814062,0.020604766,-0.013089783,-0.063881646,-0.057666186,0.077676055,0.125007806,0.041899984,-0.177333147,-0.017346299,388,6707.546829,7893.961632,8802.555741,11757.93289,0.29294468
1.255,266.5,1,0.056158869,0.368048859,4.447292233,0.180556365,0.098648312,-0.286708475,-8.916202719,3.254958912,-0.353051565,1.71037306,-1.44882801,-0.164364986,0.040003525,0.061951157,0.507083292,-0.723317131,-0.094080862,0.035631506,0.058814723,-0.282371441,-0.208286938,0.538726751,0.080024814,0.126231915,-0.284225901,-0.144076142,0.174725592,0.112888443,0.069612812,-0.392155952,0.170323574,431.8580695,1232.977196,6705.53314,8296.200437,12238.43492,0.292859771
1.265,201,1,0.012157236,0.065123725,-3.438454533,0.348096164,0.137278234,-0.382818413,-8.949518105,3.879696989,-0.031543547,1.466784127,-1.246783143,-0.401308994,-0.023225028,0.277833846,0.533834082,-0.763994642,-0.076232703,0.188182932,0.091577806,-0.472003319,-0.1753096,0.669927269,0.097474283,-0.133522885,-0.232600795,-0.081829688,0.205663594,0.138924499,0.03397739,-0.351652774,0.096906365,1010.762867,4149.637603,8160.754176,8639.504897,12051.34156,0.339305155
1.275,201,1,0.104714847,0.253320886,-0.407573016,0.123625358,0.14282116,-0.449642294,-9.093739658,5.020401648,-0.284659894,0.475522221,-0.364475395,-0.757575159,-0.092147752,0.596963249,0.200003148,-0.598925709,0.12342196,0.029308649,0.206977281,-0.176557381,-0.449526508,0.861358429,-0.184207721,-0.573402528,0.398971018,-0.236640291,-0.003125062,0.325170229,-0.140502732,-0.113430823,0.023384096,995.0881645,4058.267948,6769.689697,8367.823671,11844.05174,0.33961277
1.285,200.5,1,0.092246244,0.281811528,4.214910914,0.089456729,0.063012612,-0.481631049,-8.734141296,5.126014199,-0.94929143,0.16556113,-0.105759029,-0.881979052,-0.301194594,0.815460177,0.101944688,-0.431744934,0.370313125,-0.298900897,0.278380309,0.150308988,-0.604077455,0.720081116,-0.296057031,-0.534205708,0.491699452,-0.287369574,0.032041721,0.22278032,-0.028594637,-0.010556126,-0.146438083,1083.219952,4265.554988,6500.649437,8204,10139.6856,0.339285138
1.295,199,1,0.083070336,0.374428374,4.900573943,0.083604203,0.054773653,-0.480217909,-8.638494311,4.967107951,-1.223408098,0.040396503,-0.168272915,-0.776007462,-0.275512688,0.828087173,0.019220125,-0.503465889,0.495434721,-0.408885196,0.246227378,0.215724485,-0.732506695,0.658266304,-0.215460347,-0.487507414,0.616731189,-0.122214118,0.043851397,0.015567621,-0.100007801,0.077243994,-0.223630404,1250.065894,4305.388765,6438,8248.296558,10091.33607,0.338948522
1.305,197.5,1,0.08580373,0.344488001,1.672880538,0.080241846,0.055284563,-0.469802001,-8.604364916,4.978117653,-1.405051336,-0.093572555,-0.10633975,-0.676276561,-0.234464861,0.783524383,-0.004798107,-0.475743986,0.526969685,-0.338681584,0.255112346,0.197747624,-0.853169589,0.645644323,-0.276677567,-0.357216721,0.71546964,-0.145455572,0.030325781,-0.04320416,-0.130646533,0.051823252,-0.127215723,1286.513699,4204.736076,6408.838096,9943.917072,10616,0.337863615
1.315,196.5,1,0.07904817,0.496595649,-1.945326421,0.183984467,0.057338489,-0.454814828,-8.439477121,5.101415472,-1.512685702,-0.10418226,0.074543323,-0.565010257,-0.172708535,0.799926956,-0.009303869,-0.405323529,0.515108394,-0.370950167,0.310184533,0.068202485,-0.92740007,0.639362121,-0.209413867,-0.347479937,0.784778642,-0.219984769,-0.047096017,0.079406358,-0.167073286,0.037927272,-0.051334699,883.2631153,1464.132577,4263.955128,6481.17745,10616.08771,0.332020729
1.325,195.5,1,0.069128371,0.345031058,2.091754987,0.089137778,0.049869838,-0.433770818,-8.293799152,5.121251663,-1.688568534,-0.014025009,0.226673678,-0.494176798,-0.049115272,0.684268138,-0.047411212,-0.30547802,0.553088752,-0.35606629,0.329809349,0.035582488,-0.959804501,0.63203944,-0.105207234,-0.360307799,0.661949895,-0.283866293,-0.064645838,0.078916996,-0.066097256,0.030594454,-0.045140921,1010.795832,1528.393249,4242.205362,6567.187887,10658.59861,0.383749855
1.335,194,1,0.068576226,0.28623869,7.324430138,0.087588715,0.055049879,-0.423259484,-8.256038852,5.091913494,-1.959489198,-0.007946932,0.317085736,-0.500238524,0.068166195,0.572271909,-0.152806697,-0.115394857,0.479289774,-0.298275255,0.36111303,-0.048443186,-0.869243836,0.648222934,-0.063859059,-0.347048406,0.529014587,-0.263740689,-0.082880204,0.08391988,-0.07328098,0.064014746,-0.026555408,969.8904835,1676.872953,4242,6568,10785.32855,0.328997327
1.345,192,1,0.072455272,0.312668216,8.198300456,0.100385532,0.052204415,-0.414673862,-8.381311578,5.272722168,-2.088774863,-0.109719241,0.677851588,-0.81670718,0.146665704,0.427997975,-0.297240996,0.370270576,0.301115433,-0.20207544,0.378764793,-0.283761969,-0.616580353,0.476644404,0.069126649,-0.418368719,0.238087114,-0.044545463,-0.223553331,0.256758636,-0.027227452,-0.133803054,0.132770373,1740.429687,3555.822752,4200.379578,6546.70583,10809.29417,0.325830243
1.355,187.5,1,0.066524752,0.391342086,11.52941509,0.111378554,0.04996267,-0.391706557,-8.353853396,5.338648546,-2.134666534,-0.102242937,0.83638434,-0.843040541,0.09475515,0.319282459,-0.346539529,0.506041756,0.280333556,-0.182664401,0.414396641,-0.293960198,-0.598568982,0.418246291,0.059585231,-0.479286314,0.23828014,0.048294815,-0.174048018,0.284267461,-0.064775118,-0.1799275,0.202455915,1848.262656,3761.481377,3972.299425,6504.868672,10810,0.306547231
1.365,183.5,1,0.047680663,0.496582802,15.83751468,0.27747356,0.03384157,-0.367139548,-8.302883891,5.240501985,-2.282712578,0.01306058,0.877114446,-0.869499089,0.164917321,0.214709372,-0.324319945,0.607032756,0.233313858,-0.21484059,0.402672441,-0.298380641,-0.533798667,0.404684998,-0.01697706,-0.423742024,0.225706834,0.056718501,-0.087139063,0.250905506,-0.094920758,-0.135853086,0.155717105,895.4897558,2078.984381,3494.141728,4223.25424,6820.44492,0.274781931
1.375,183,1,0.055651043,0.505981546,10.37770949,0.231344229,0.032312891,-0.358682632,-8.37493002,5.167841481,-2.283819711,0.136430846,0.833895634,-0.825581539,0.119763864,0.087300961,-0.246816026,0.693937041,0.154083711,-0.19655071,0.428331689,-0.33266179,-0.398074511,0.380995256,-0.142048587,-0.317849744,0.181631852,0.073655289,-0.024251716,0.171565598,-0.123584572,-0.095582733,0.144255538,840,2041.696606,3426.846861,4091,6629.153139,0.272022771
1.385,183,1,0.058272504,0.550567326,10.4361976,0.279917768,0.034845131,-0.354686252,-8.446473807,5.130761143,-2.209425053,0.179762842,0.795806717,-0.791859223,0.083247973,-0.142298269,-0.243631099,0.780636737,0.058649139,-0.109371366,0.488993134,-0.359727557,-0.328320859,0.382336845,-0.232002367,-0.295085345,0.175441059,0.057328351,0.054463529,0.133587755,-0.177280371,-0.031922518,0.087437021,899.0348579,2264.613458,3384.335955,4091,6632,0.24605286
1.395,183,1,0.066822887,0.579876041,8.916674279,0.283410087,0.036925558,-0.35641877,-8.47454454,5.126687309,-2.122782796,0.220828534,0.813534653,-0.777365288,0.040855491,-0.19474127,-0.249146437,0.80805801,0.031272575,-0.170004879,0.485415359,-0.341177207,-0.280161886,0.339768512,-0.261464278,-0.273340718,0.198814752,-0.014215543,0.082622088,0.061452391,-0.14552732,0.072027114,0.01981452,767.3431947,2242.914004,3360.957002,4012.650098,6671.174951,0.245870993
1.405,183.5,1,0.075730782,0.574096359,9.327708381,0.314020298,0.03691671,-0.361909158,-8.579132875,5.056484341,-2.043720079,0.177458181,0.928433876,-0.672007655,-0.011949342,-0.134928167,-0.178066753,0.720748357,-0.008139653,-0.263338315,0.378099924,-0.259543694,-0.195408917,0.349202933,-0.227070111,-0.272865568,0.233994439,-0.03288826,-0.048985954,0.049691094,-0.099336352,0.084474662,0.040715194,695.5213796,2258.792764,3340.106907,4005,6656.106907,0.259851141
1.415,184.5,1,0.083776916,0.508788531,13.93595467,0.212655544,0.044669446,-0.376910661,-8.704547758,4.921131505,-1.8619208,0.078654786,0.913333532,-0.405406903,-0.341189368,-0.027428746,-0.095957971,0.511384254,0.234416949,-0.443584227,0.33455288,-0.03884221,-0.259102937,0.479468549,-0.201661384,-0.371350886,0.251548071,-0.044846333,-0.251084069,0.122879179,-0.015937793,-0.013460383,0.149785163,746.7392918,2413.787049,3280.260708,4024.54253,6672.654233,0.272618734
1.425,186,1,0.070391259,0.530038064,11.28459928,0.227763745,0.030880135,-0.401538937,-8.894599016,4.720452255,-1.379052226,0.176102572,0.727392673,-0.00676956,-0.626607272,-0.063219161,-0.142202562,0.295075943,0.419624814,-0.66570779,0.411006448,0.189891362,-0.362436017,0.535589342,-0.33253269,-0.387709022,0.312863335,-0.098942514,-0.252573631,0.154446747,0.034479977,-0.036822909,0.147712368,2301.768233,3169.61491,6218.582716,10068.9961,11735.71981,0.264706405
1.435,188,1,0.062740379,0.477062534,21.98570091,0.227392417,0.042579754,-0.408514722,-9.200956099,4.565531379,-0.705726924,0.275349165,0.498797975,0.36430459,-0.602314485,-0.122919862,-0.107921114,0.158503666,0.352354226,-0.709009326,0.56884963,0.055317641,-0.516255753,0.627597162,-0.392159252,-0.326837927,0.418847283,-0.050048814,-0.278502974,0.095948971,0.15431911,-0.090115312,0.011592624,767.1303908,2713.855846,3724.623509,7227.167913,12446,0.223444793
1.445,192,1,0.135735559,0.444465609,11.30334303,0.1738227,0.104473055,-0.409744835,-9.551508762,4.347901113,-0.381147436,0.337778098,0.467014626,0.434195699,-0.504206505,-0.02758939,0.009769548,0.182378527,0.448130061,-0.531345748,0.526789229,-0.076909186,-0.586376063,0.544638112,-0.372040398,-0.316738205,0.406996081,0.069214557,-0.165874378,-0.019078424,0.091807359,-0.001546577,-0.0286422,495,2590.270521,6124.232612,10277.40585,12391.33287,0.129985656
1.455,195.5,1,0.152108218,0.406571072,16.81657197,0.158911925,0.123906775,-0.43563099,-9.96711319,4.306673257,-0.28371785,0.269496095,0.542498871,0.319174738,-0.374194358,-0.010388118,0.031385167,0.233130964,0.48024474,-0.401595774,0.275713242,0.033436197,-0.428486981,0.259470924,-0.30426283,-0.225287312,0.231353214,0.086411954,0.117579688,-0.062978261,-0.099723923,0.078838595,0.037245321,531.2403851,2656.48077,6592.458408,10696.25648,12435.93918,0.129303964
1.465,196.5,1,0.143713428,0.434622733,9.383877777,0.210178623,0.099507643,-0.47046345,-10.22539672,4.364227169,-0.1700156,0.319845626,0.551780078,0.112922642,-0.155841613,-0.234483377,-0.039378263,0.179499806,0.164656675,-0.186861209,0.078628875,0.054349131,-0.114315021,-0.005626553,-0.181729911,-0.052453121,-0.00116176,0.056064257,0.154024806,-0.034212441,-0.073829517,0.018333345,0.10291261,484.7887764,2634.248709,6732.005163,10640.70864,12446,0.129303363
1.475,197,1,0.164696314,0.579210776,11.13450112,0.315608939,0.141959612,-0.496818104,-10.16049462,4.180557498,-0.2581769,0.679079989,0.391689518,-0.182617221,0.08032319,-0.421730567,-0.102302368,0.165814816,-0.061797327,0.092411334,-0.015975916,-0.026678719,0.194765871,-0.140280603,-0.087239966,-0.051936921,-0.133141999,0.046304111,0.062384758,0.001065237,0.038448835,0.016943204,0.113742329,526.4832693,2627,6761,10637,12481.2622,0.129303363
1.485,196.5,1,0.20920254,0.524361025,9.781897828,0.403169245,0.113141789,-0.520814479,-10.02118196,3.999435436,-0.427584441,0.826198069,0.169990588,-0.375414792,0.186663059,-0.447573625,-0.043066002,0.199019427,-0.116463795,0.162282266,-0.009171739,-0.073788125,0.261000135,-0.117567791,-0.004747328,-0.036625395,-0.178982853,0.043455962,0.015402694,0.0511055,0.122322473,-0.084965688,0.048117331,398.9075908,2661.773102,6012.165285,7502.568733,9128.139229,0.108167473
1.495,244.5,1,0.133275126,0.385802866,-9.832044388,0.131672274,0.121993099,-0.530961533,-9.913475605,3.958416138,-0.394360642,0.85757806,0.172124715,-0.452634427,0.196116607,-0.455568971,0.004519153,0.181724977,-0.24252546,0.17476093,0.002348061,-0.008523656,0.245245325,-0.133841539,-0.037800227,0.06252134,-0.197468335,0.110182615,-0.037571894,0.025636945,0.133072813,-0.144391128,0.009237787,417.8246633,2653.256647,5835,6761,8453.392679,0.107602017
1.505,293,1,0.094945998,0.48976867,15.13986996,0.181008882,0.07329225,-0.527531621,-9.949313099,4.023691726,-0.255227585,0.901626619,0.144514056,-0.458927055,0.26590721,-0.346391031,-0.122689934,0.213742224,-0.24783684,0.092723016,0.01702876,0.03391091,0.312843454,-0.075348441,-0.142273607,-0.027140659,-0.11991188,0.142390897,0.016881856,-0.077159698,0.086234378,-0.025025688,-0.003371116,413.709579,2564.119752,3331.032671,6016.72597,8535.085335,0.084082034
1.515,292.5,1,0.169404999,0.449767785,14.46498027,0.175438591,0.115930401,-0.525365961,-10.06804465,4.039702024,-0.228426256,0.865731636,0.076792923,-0.429075782,0.227322726,-0.248783845,-0.144244538,0.185638553,-0.134540109,0.107839045,0.078357278,-0.077924169,0.235897545,-0.004799465,-0.114098607,-0.019802736,-0.116522573,0.060934705,0.062775116,-0.079421941,0.102763595,-0.032250253,0.000554383,525.957645,2541,4216.697176,5796.959813,7964.986329,0.083696322
1.525,292,1,0.102885831,0.393291807,-1.512615265,0.202117521,0.133157153,-0.526756239,-10.03367378,3.945432399,-0.1360398,1.035526219,-0.027651887,-0.292877514,0.291550747,-0.340706493,0.045765844,0.014645694,-0.113213341,0.102277521,-0.116744159,0.09558443,0.222050474,-0.075233434,0.029009918,-0.133495183,-0.07933168,0.048259455,-0.017621712,0.089156916,0.035048695,-0.082789538,0.077355392,346.3096966,2360.126422,4673,6137.720384,8074.323754,0.0907343
1.535,292.5,1,0.22493445,0.531740734,10.06440954,0.300738866,0.123046755,-0.40409173,-10.17841403,3.623234877,-0.172971368,0.935245961,-0.203062218,-0.261578766,0.34954236,-0.386860462,0.028793026,0.091524439,-0.064097046,0.028899654,-0.202934115,0.210376168,0.248001815,-0.118586554,0.062139943,-0.165087743,-0.036385881,0.039164771,-0.089547373,0.156869592,-0.003089504,-0.066699066,0.082732841,376.9828926,2304,4769.982893,6422.426067,8047.477389,0.084245515
1.545,293,1,0.102303211,0.367694455,9.124220568,0.141421166,0.100009626,-0.281617238,-9.515517605,3.533556119,-0.234339419,1.025122824,-0.244508077,0.14434626,0.203415897,-0.211294872,-0.101767357,0.001824182,-0.033857495,0.010946051,-0.153625175,0.154547358,0.110603989,-0.064933911,0.109595019,-0.158759224,-0.014106156,0.002335261,-0.015166474,0.088070304,-0.01693536,-0.044400604,0.083100503,488.966557,2320.289484,4802,5970.842983,6830.493284,0.075626041
1.555,293.5,1,0.145559828,0.523598179,9.703781326,0.329926083,0.159937047,-0.28290451,-8.421446296,2.716272059,-0.998998247,0.815370824,-0.465579906,0.651889369,-0.221317021,0.08028314,-0.319724143,0.24276519,0.032565668,-0.137473379,-0.050675835,0.136807722,-0.003184375,-0.079293841,0.178384681,-0.248754638,0.131270568,-0.056218034,0.103740321,-0.046822322,-0.020477352,-0.094632865,0.158017172,500.9607504,2262.572059,4802,5792,8850.591591,0.07412464
1.565,294.5,1,0.078954161,0.345332564,0.783142196,0.154948154,0.122075473,-0.28290451,-9.818653355,3.805683624,-0.279528732,0.92879326,-0.004199171,-0.103869694,0.151643204,-0.233785832,0.07637018,0.018588513,-0.066690038,-0.074456869,-0.093628789,0.207318597,0.163361859,-0.169181518,0.10983504,-0.114106391,-0.098574137,0.105896205,-0.086290375,0.159974133,-0.018997999,-0.121633186,0.04751103,603.3700594,2301.438379,4802,5838.649363,9755,0.063511391
1.575,295,1,0.101807417,0.296692925,12.15634837,0.162641953,0.116680308,-0.32089016,-9.791722727,3.624259937,-0.115760181,1.005506354,-0.295610697,-0.030376192,0.216977115,-0.228333791,-0.123424429,0.089707233,0.027714602,-0.058346609,0.03344659,-0.09095982,0.187657269,-0.019872263,0.084986161,-0.028199496,-0.209761864,0.139372608,-0.153164654,0.151654719,0.067463242,-0.145628702,0.126554687,387.4911891,2340.832473,4802,6206.622572,12005.29801,0.055295408
1.585,295,1,0.189835957,0.529716948,8.73383006,0.248419652,0.121602458,-0.427335559,-9.820371622,3.338281695,-0.464846036,0.954345011,-0.295050778,-0.071253306,0.030874964,-0.261468716,-0.026343811,0.203793193,0.050164157,-0.03225248,0.118579251,-0.00779625,0.075834693,-0.099675018,0.156810723,-0.024868868,-0.291127327,0.171834267,-0.070634907,0.057154103,0.093280446,-0.105997851,0.087576771,204.9471344,2347,5774.907517,7399.960383,12986.17071,0.039669733
1.595,294.5,1,0.117882169,0.326472524,17.6641489,0.202356681,0.07122075,-0.494935602,-9.726918351,3.438351497,0.067926816,1.100455446,-0.586877311,0.18464215,0.041377711,-0.184976397,0.194224983,0.00848266,0.078299138,-0.234626815,0.114337481,-0.056644745,-0.032502791,0.093456444,-0.047175334,0.059972056,-0.043342404,-0.022845434,-0.09541519,0.072233287,0.149679206,-0.111677107,0.064129894,275.2175079,1184.265026,6069.389427,7697.996362,12991.64525,0.03957178
1.605,294,1,0.140474832,0.418364781,13.35182674,0.12478406,0.097664529,-0.494075896,-9.788246383,3.453065055,-0.033942797,1.141469618,-0.568999955,0.155960888,0.047480714,-0.30363275,0.119596074,-0.061038307,0.158774838,-0.229098057,0.116470227,0.037383769,-0.020745786,0.127911046,-0.06950906,0.052336535,-0.073377909,-0.038685275,-0.000989752,-0.014318805,0.05011245,0.048448318,0.006031616,323,646,6008,7492.596038,10741.24524,0.039409567
1.615,294,1,0.197038311,0.429330413,14.39766532,0.195871118,0.108455012,-0.496265481,-9.959437525,3.346353194,0.111822841,1.258070134,-0.531047535,0.209660465,0.140867302,-0.197694845,0.100400081,-0.197921303,0.179344393,-0.141414939,0.010678695,0.06724533,0.060346371,0.110979759,-0.075473453,0.067793183,-0.172659165,-0.043748591,0.032512906,0.069360785,0.040848962,-0.062055799,0.074768815,493.4892597,4189.269032,6861.76792,8908.556017,11396.82775,0.038243515
1.625,279.5,0,0.202534744,0.37403591,9.501680133,0.285774509,0.142984944,-0.458128951,-10.2606891,3.675877411,0.303270434,1.289570714,-0.430465235,-0.188757165,0.678274792,-0.395615432,-0.163749175,-0.147619785,0.028738669,0.328134795,-0.204771984,-0.010572551,0.346033906,-0.131982563,-0.051902575,-0.076437173,-0.07743532,0.084171461,-0.136716158,0.158317769,0.070853943,-0.055824062,0.046765297,497.222653,6008,7481.842304,9654.361827,12239.14844,0.037641417
1.635,279,0,0.122566616,0.246986686,1.285082722,0.341804213,0.130387465,-0.435752436,-10.77415614,3.325538694,0.497687806,0.819795762,-1.093746602,-0.55909864,0.626971603,-0.348896555,-0.209130288,0.090351436,-0.10419834,0.201966929,0.05429017,0.093985101,0.033818224,-0.216192344,0.274858177,0.042891095,-0.371804268,0.080816566,0.025675264,0.06426116,0.047719752,-0.010898294,0.030246366,493.4740633,3219.028757,6411.707539,9014.68005,12250.47406,0.027442236
1.645,255.5,0,0.042598489,0.119937463,-6.931514688,0.397833917,0.117789987,-0.414189408,-8.873656164,4.226888549,-1.602745289,0.369898106,-0.290825445,-0.13601053,0.671737856,-0.267330393,0.181308754,0.031718091,-0.396550246,0.2942036,-0.176741262,0.022591177,0.108778169,-0.403821155,0.248079801,0.185052404,-0.324946296,0.178688989,0.03380056,-0.127710757,0.202310667,-0.082116298,-0.084537127,1191.316532,2676.04908,5749,8602.104812,12260.21286,0.062400713
1.655,219,1,0.125988528,0.339497041,-0.535691746,0.169814329,0.087833662,-0.361389043,-8.482430299,3.933922715,-1.642638077,0.376645729,-0.206413673,-0.129481569,0.485954082,-0.010083347,-0.092079692,0.231094049,-0.597360401,0.156654953,-0.229795168,0.000149732,0.236257362,-0.401422919,0.501265307,-0.101064981,-0.132513872,0.059618365,0.053112615,-0.094920759,0.106859631,0.057299432,-0.226108088,1434.249003,3334.380092,5484.415005,6847.736278,9681.833667,0.068045516
1.665,220,1,0.106882428,0.352812763,10.46127818,0.212362142,0.087017537,-0.347044146,-8.143083498,4.413462499,-2.102909582,0.388005887,-0.021226631,-0.363893441,0.533631756,0.254711679,-0.100425632,0.118650429,-0.183816303,-0.084867002,-0.129829284,0.178486969,-0.134099466,-0.193447749,0.292598696,-0.059931536,-0.14944746,0.122220187,-0.041353837,-0.009166342,0.149300558,-0.144033183,0.032827907,1283.06119,3359,5293.030595,5914.133698,8204.847026,0.07234899
1.675,219.5,1,0.101992795,0.572363577,5.445418747,0.294607412,0.060787644,-0.347627596,-8.009022714,5.095962728,-2.489119757,-0.231890817,0.39669807,-0.551305223,0.459477173,0.480892031,-0.088874451,-0.05125581,-0.016226097,-0.093631589,-0.094424493,0.221894594,-0.095043976,-0.311206132,0.392280406,0.018233543,-0.412173704,0.340617587,-0.10980021,-0.268562382,0.486221229,-0.181792919,-0.127990268,1389.437993,3384.480311,5250.519689,6058.960622,8290,0.074303707
